record_timestamp,machineNo,machine_identifier,machine_serial,screen_saver,language_setting,machine_drive_lr,length_unit_of_measure,weight_unit_of_measure,count_unit_of_measure,yarn_clearer_type,machine_mode,sensor_negtive_pressure,cleaning_fan_interval,cleaning_fan_rounds,tube_conveyor_method,tube_conveyor_interval,tube_conveyor_interval_count,package_unload_belt,division_amount,position_amount,group_amount,day_of_week,class_amount
2017-04-21 13:43:03.943,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-21 13:51:19.620,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-21 14:31:27.910,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-21 15:30:34.407,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2017-04-21 15:42:41.067,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-21 15:44:55.777,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-21 20:42:09.303,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,5,2
2017-04-22 10:33:56.630,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-22 13:45:59.837,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-22 14:09:03.290,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-22 15:05:13.337,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-22 19:22:23.557,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-22 20:50:46.490,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,6,2
2017-04-22 21:50:02.983,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-22 22:07:02.470,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-22 22:50:53.193,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-22 23:32:38.547,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-23 00:18:10.713,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-23 02:17:10.287,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,0,2
2017-04-23 03:17:08.497,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-23 04:06:52.053,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-23 09:31:17.670,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-24 06:38:47.330,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-04-24 08:05:33.797,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,1,2
2017-04-24 14:13:57.883,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-04-24 15:34:57.187,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,1,2
2017-04-24 18:54:16.190,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-04-24 21:00:30.193,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-04-24 23:54:28.597,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,2,2
2017-04-25 04:23:31.787,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,2,2
2017-04-25 04:25:46.603,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,2,2
2017-04-25 04:46:13.693,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,2,2
2017-04-25 07:46:43.563,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,2,2
2017-04-25 12:53:32.687,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-04-25 12:57:22.687,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-04-25 13:13:50.153,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-04-25 13:15:31.147,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-04-25 13:19:21.790,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-04-25 13:21:02.423,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-04-25 13:27:03.820,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,2,2
2017-04-25 13:34:41.587,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,2,2
2017-04-25 18:43:47.983,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,2,2
2017-04-26 04:15:12.397,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-26 04:18:30.333,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-26 04:18:32.257,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-26 05:48:48.820,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,3,2
2017-04-26 10:33:15.463,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,3,2
2017-04-26 11:05:06.843,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-26 11:42:54.533,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-26 11:58:45.823,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,3,2
2017-04-26 14:39:30.733,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,3,2
2017-04-26 14:42:17.840,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-26 14:48:53.987,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,3,2
2017-04-26 22:09:04.653,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,3,2
2017-04-26 22:38:06.567,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,3,2
2017-04-27 01:36:43.960,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 01:38:56.980,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-04-27 01:40:36.640,1,1,0,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2017-04-27 02:28:42.540,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 05:04:31.153,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 05:46:42.247,1,1,0,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2017-04-27 05:47:50.167,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-04-27 05:48:24.313,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 06:10:50.893,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2017-04-27 06:19:35.630,1,1,0,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2017-04-27 06:20:43.170,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-04-27 06:21:17.310,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 10:39:56.550,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 18:25:52.337,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-04-27 18:28:05.650,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 18:28:39.820,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 18:33:05.420,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,4,2
2017-04-27 20:23:20.160,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-27 20:59:28.610,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-04-28 02:23:24.400,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,5,2
2017-04-28 02:28:20.770,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 02:57:44.407,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2017-04-28 03:34:26.200,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2017-04-28 03:44:49.420,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 03:48:07.590,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 05:10:32.330,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 06:27:18.573,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,5,2
2017-04-28 08:16:50.577,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 16:31:35.943,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 18:58:35.513,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-04-28 22:45:25.650,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,5,2
2017-04-29 01:29:13.187,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-29 03:16:44.840,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-29 04:46:19.963,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-29 04:46:54.930,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-29 04:49:06.923,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-29 10:08:13.193,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-29 10:18:12.103,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-04-29 10:19:19.040,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-29 11:23:23.727,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,6,2
2017-04-29 11:58:33.907,1,1,0,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,6,2
2017-04-29 21:33:42.520,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,6,2
2017-04-30 10:48:15.243,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,0,2
2017-04-30 14:16:11.273,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-30 17:13:15.687,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-30 18:32:59.180,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,0,2
2017-04-30 22:39:56.677,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-02 04:27:09.520,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-02 09:29:03.913,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,2,2
2017-05-02 09:31:51.147,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,2,2
2017-05-02 10:45:16.927,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-02 12:14:19.183,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-02 12:30:45.080,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-02 13:12:45.960,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,2,2
2017-05-02 13:21:37.073,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-02 17:58:13.080,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-02 20:14:43.527,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,2,2
2017-05-03 01:26:41.560,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-05-03 01:35:59.997,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,3,2
2017-05-03 01:42:37.833,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,3,2
2017-05-03 03:57:50.910,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-05-03 04:15:28.560,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,3,2
2017-05-03 04:16:03.607,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,3,2
2017-05-03 09:10:09.110,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-05-03 10:13:41.433,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,3,2
2017-05-03 14:00:27.013,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,3,2
2017-05-03 22:01:00.477,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2017-05-04 04:01:20.017,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2017-05-04 14:10:51.077,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-05-04 17:25:41.450,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-05-04 17:41:32.603,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-05-04 20:00:58.690,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-05-04 20:04:48.893,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-05-04 21:00:39.130,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,4,2
2017-05-04 21:48:49.740,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,4,2
2017-05-04 22:21:16.730,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2017-05-05 01:47:07.670,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-05-05 01:48:46.850,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,5,2
2017-05-05 05:18:15.177,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-05-05 08:58:42.093,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2017-05-05 10:08:17.677,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,5,2
2017-05-05 12:05:03.040,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,5,2
2017-05-05 13:58:20.843,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2017-05-05 14:01:06.940,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,5,2
2017-05-05 19:40:25.313,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2017-05-06 04:35:31.237,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,6,2
2017-05-06 04:35:33.560,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-05-06 06:03:45.733,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2017-05-06 06:45:44.180,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-05-06 07:51:12.537,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,6,2
2017-05-06 13:46:03.800,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-05-06 15:24:24.547,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2017-05-06 20:37:27.330,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,6,2
2017-05-07 01:19:02.523,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 01:42:00.440,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,0,2
2017-05-07 03:43:18.500,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 04:20:25.073,1,1,0,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,0,2
2017-05-07 05:39:45.187,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 06:48:40.643,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 08:10:41.587,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,0,2
2017-05-07 11:04:43.457,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,0,2
2017-05-07 12:51:02.900,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,0,2
2017-05-07 12:51:36.603,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 12:52:10.743,1,1,0,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,0,2
2017-05-07 12:52:45.950,9,9,201502,1,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 12:53:20.140,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,0,2
2017-05-07 12:53:54.123,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 12:54:28.263,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,0,2
2017-05-07 12:55:01.967,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,0,2
2017-05-07 12:55:36.077,4,1,0,1,0,0,0,0,1,0,5,50,0,0,0,0.1,1,2,2,60,1,0,2
2017-05-08 08:52:09.877,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 09:01:17.100,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 09:06:23.477,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 09:11:43.050,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 09:27:36.867,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 09:37:54.973,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 10:07:56.530,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 10:27:29.103,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 10:43:02.173,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 10:48:04.823,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 10:58:09.700,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 11:13:32.747,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 11:23:39.013,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 11:28:31.053,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 11:33:46.050,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 11:43:48.630,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 11:59:04.420,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 12:54:02.027,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 13:04:43.473,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 13:09:54.910,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 13:20:06.273,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 13:30:09.880,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 13:40:28.610,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 13:55:28.007,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 14:00:10.680,7,1,0,2,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-05-08 14:05:11.660,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-05-08 14:05:48.487,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 14:08:18.057,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-05-08 14:13:14.937,5,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,1,2
2017-05-08 14:20:33.857,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 14:31:32.960,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 14:56:34.047,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:01:35.333,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:15:24.107,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:27:52.937,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:33:00.580,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:38:30.950,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:43:46.183,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 15:48:50.230,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 16:10:48.350,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 16:23:28.980,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 16:41:57.003,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 17:03:44.100,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 17:19:21.843,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 17:24:22.593,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 17:33:47.643,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 17:44:22.467,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,1,2
2017-05-08 17:54:21.030,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 17:59:03.563,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 18:04:39.453,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 18:14:22.210,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 18:17:49.560,2,1,0,1,0,0,0,0,1,0,5,63,0,0,0,0.1,1,2,1,60,1,1,2
2017-05-08 18:18:03.930,10,1,0,1,0,0,0,0,1,0,5,55,3,3,0,0.1,1,1,1,60,1,1,2
